roll, pitch, yaw
-1.251573940130958675e+02,7.359612753220449122e+01,1.103067973456275013e+02
-1.252385612961245300e+02,7.327565623263824079e+01,1.107542424939955055e+02
-1.255083485615421779e+02,7.297897304673895746e+01,1.112333171998758417e+02
-1.260093252090513971e+02,7.264006467644198040e+01,1.117240822595300926e+02
-1.265379659861987278e+02,7.229986597427213724e+01,1.122083109318772500e+02
-1.270447191419995931e+02,7.194530604704351617e+01,1.126735268440844209e+02
-1.274696961573523168e+02,7.153658390363891328e+01,1.131244225336045446e+02
-1.277604779646598416e+02,7.107163801596473718e+01,1.135581774789230991e+02
-1.280056652784708717e+02,7.052585343413385033e+01,1.139709790186146563e+02
-1.282527651117142682e+02,6.992758041228320565e+01,1.143626459927078258e+02
-1.284475190559905684e+02,6.917697862303556633e+01,1.147526409177999653e+02
-1.285192303138933312e+02,6.836622843487536727e+01,1.152404791425445865e+02
-1.284849459837441543e+02,6.761418484468828183e+01,1.157301522827224431e+02
-1.283593958694675337e+02,6.704164866320780902e+01,1.161505418545061161e+02
-1.284875704845254916e+02,6.674008307476808000e+01,1.163786835975708840e+02
-1.289201441511322628e+02,6.666585132617612430e+01,1.164363344384327092e+02
-1.292767065771450348e+02,6.661601872923756673e+01,1.165730569153334102e+02
-1.269881797192107342e+02,6.611709818764958868e+01,1.167558098588156952e+02
-1.278371164408535918e+02,6.553478787478185552e+01,1.169116804207079525e+02
-1.276797740929510212e+02,6.473710889274794056e+01,1.170145067861100756e+02
-1.268943251330364745e+02,6.394077449769199717e+01,1.170762098926456929e+02
-1.257446546461363681e+02,6.317263952174053543e+01,1.171337257901954700e+02
-1.246620660470249220e+02,6.245799036308148544e+01,1.171149246088543947e+02
-1.238203718549841881e+02,6.174155511361977489e+01,1.170795373494450189e+02
-1.233006490810488174e+02,6.106897144320820559e+01,1.170461033325654228e+02
-1.228592295009730577e+02,6.043463914961847649e+01,1.171099972758994880e+02
-1.224648978728601207e+02,5.979538047283985236e+01,1.172441379209109158e+02
-1.221734319170640504e+02,5.919421413297525447e+01,1.174123673060474715e+02
-1.219510485099619359e+02,5.873379025617446558e+01,1.175117019738223121e+02
-1.218914088630399419e+02,5.843566811099847058e+01,1.175215068879759741e+02
-1.220035156319775638e+02,5.817898355569408864e+01,1.174792341058661123e+02
-1.220765816384005547e+02,5.786932445163350991e+01,1.174461176800770517e+02
-1.219597499022358278e+02,5.753692693716139672e+01,1.174151031110780679e+02
-1.215299260098423275e+02,5.720197868846405242e+01,1.173596203540294738e+02
-1.209278981295207274e+02,5.689879117663937080e+01,1.172636732888753386e+02
-1.205020980494695380e+02,5.659577886313817174e+01,1.171095433525561305e+02
-1.201995659594108190e+02,5.624047095402764995e+01,1.169483147971930350e+02
-1.203692323307076464e+02,5.585442434937723988e+01,1.168567393664433922e+02
-1.205424922387176423e+02,5.549888153673020241e+01,1.168419808506880742e+02
-1.208315671926276309e+02,5.512962914080225119e+01,1.168219279794817140e+02
-1.211228853032455106e+02,5.476070501142496738e+01,1.167524806060327904e+02
-1.213562242815948764e+02,5.439433263492198023e+01,1.166466128248596164e+02
-1.215909811878989757e+02,5.402787022301357922e+01,1.164809119184476458e+02
-1.218423580282407386e+02,5.363778276614459628e+01,1.162986623504172314e+02
-1.220358126759590789e+02,5.321071560631455810e+01,1.161201937188258171e+02
-1.221386784553226619e+02,5.276668856974188060e+01,1.159475538150947216e+02
-1.221840854580445779e+02,5.236709001406585173e+01,1.157719955593719163e+02
-1.220796212428006839e+02,5.195058855603633674e+01,1.155684334522249088e+02
-1.217794015180102036e+02,5.150209668442397515e+01,1.153311374496399679e+02
-1.214722657041268405e+02,5.104405533917841353e+01,1.151163763943284124e+02
-1.212500918521369755e+02,5.058294193197927058e+01,1.148849237774056036e+02
-1.210112906001951387e+02,5.014592816583108714e+01,1.146530048598742155e+02
-1.207800274880032845e+02,4.971749982601448181e+01,1.144252291145151332e+02
-1.205429209543324873e+02,4.930470907200583497e+01,1.141926306204304780e+02
-1.203403209270689587e+02,4.896602096958638839e+01,1.138969155685105505e+02
-1.201001970941392756e+02,4.871170075678762146e+01,1.135586664190127095e+02
-1.198462554377775007e+02,4.852449531470115573e+01,1.132015710045840819e+02
-1.196880985961811348e+02,4.838254789030041536e+01,1.128511950711560843e+02
-1.194911966993225150e+02,4.824691786187639764e+01,1.125324263878771944e+02
-1.193362229427776100e+02,4.814199079407575255e+01,1.122429058472673944e+02
-1.190358466254189693e+02,4.822336972398618116e+01,1.119693070244760662e+02
-1.185668214738198998e+02,4.853430360001902955e+01,1.117090095841518718e+02
-1.182727074415481781e+02,4.896320400855032773e+01,1.115061408452563398e+02
-1.182113528471383574e+02,4.938691604133233426e+01,1.113624824498414370e+02
-1.182188895623484086e+02,4.978363507986062331e+01,1.112330628277675686e+02
-1.184285765156088814e+02,5.013250403272027711e+01,1.110875624245802840e+02
-1.188622291711648984e+02,5.050080721070257539e+01,1.109845785025600122e+02
-1.194374745906721955e+02,5.093028592718825109e+01,1.109537993455989948e+02
-1.201313460363767263e+02,5.138853090074132979e+01,1.109676952435814457e+02
-1.209339151211350014e+02,5.185870752128072070e+01,1.109898064351607587e+02
-1.218835026743820009e+02,5.233346383740718011e+01,1.109787006543182599e+02
-1.228563319394261555e+02,5.280375113075102433e+01,1.109433827127951560e+02
-1.236860953582219196e+02,5.330131982479489494e+01,1.108729612088418293e+02
-1.243946267129590098e+02,5.382805053380407401e+01,1.107476036824342742e+02
-1.251719644816025010e+02,5.438633389287076625e+01,1.106010914300851340e+02
-1.259370727885867325e+02,5.509329462384265241e+01,1.104361560157032756e+02
-1.266280978289879329e+02,5.594228303140196346e+01,1.103554668889301098e+02
-1.272770153976332779e+02,5.684055064336915564e+01,1.103093133507977086e+02
-1.279865581332336433e+02,5.777484142629636210e+01,1.103135808141456380e+02
-1.288117635158656640e+02,5.880927469599464530e+01,1.103823654421326239e+02
-1.294887603553509052e+02,6.001203435269689379e+01,1.105139814943203902e+02
-1.298771909110302261e+02,6.141301404099377947e+01,1.106283450607729009e+02
-1.302806621403695999e+02,6.305869368119078899e+01,1.107703774771487844e+02
-1.309886773505474196e+02,6.493582635775943857e+01,1.109282261611942317e+02
-1.321152678151666748e+02,6.694352926594044106e+01,1.111437081704722090e+02
-1.335436653544990122e+02,6.905478102577653488e+01,1.114442644742813400e+02
-1.347367539369984399e+02,7.115540296213750082e+01,1.117990996376011736e+02
-1.355031798313496552e+02,7.306189089294547045e+01,1.122218489374568122e+02
-1.361964015019872818e+02,7.476626305336449718e+01,1.127882651184415010e+02
-1.366929703031142367e+02,7.599131003867589129e+01,1.135862383853632878e+02
-1.369672513146338133e+02,7.700487652427172236e+01,1.144794043101711480e+02
-1.371907838839251212e+02,7.769489982739048628e+01,1.155138523268414588e+02
-1.375299395942309388e+02,7.798697122172443130e+01,1.166641735916594342e+02
-1.380665184055320935e+02,7.815254694513058098e+01,1.178286345826514037e+02
-1.387768449708032108e+02,7.820465640082599634e+01,1.189100486715074254e+02
-1.392555022540269363e+02,7.823577945093015273e+01,1.199477645275845390e+02
-1.394763090626619828e+02,7.812969105424096483e+01,1.209355827402115011e+02
-1.394078096931668256e+02,7.785340384257625601e+01,1.219958701235992748e+02
-1.392884831736302829e+02,7.754882695875218701e+01,1.230825084421732498e+02
-1.391790648006055733e+02,7.727456874836376244e+01,1.241546169547479366e+02
-1.390680745691928166e+02,7.704644901144747848e+01,1.251084161646241313e+02
-1.388334907058641647e+02,7.678331987327969443e+01,1.260294749367436395e+02
-1.385122837211765159e+02,7.647419245536293886e+01,1.268131717126617986e+02
-1.382053809212446822e+02,7.619709551810609582e+01,1.274836807771674785e+02
-1.380446265336824467e+02,7.598448734357613432e+01,1.280751215924434518e+02
-1.379904979327096726e+02,7.580084596957404131e+01,1.286403794625502144e+02
-1.380648951363354797e+02,7.569359491748174662e+01,1.292078901724856621e+02
-1.381799095757226041e+02,7.562252949944944191e+01,1.297838572128021610e+02
-1.383237899093265924e+02,7.558117110788114701e+01,1.303955170917132307e+02
-1.383623394319073157e+02,7.549183285504672369e+01,1.310367046044062533e+02
-1.382616390185132786e+02,7.534974501149716275e+01,1.316775482228557053e+02
-1.380875418630391493e+02,7.518936043105455269e+01,1.323270936569012406e+02
-1.378589812652612920e+02,7.501279030630539069e+01,1.330278381121304960e+02
-1.376517534527435203e+02,7.483917622809811121e+01,1.337719050550672648e+02
-1.374549302609727590e+02,7.466970338363304904e+01,1.345373450110690214e+02
-1.372906622618454264e+02,7.443946086629081549e+01,1.352974687253062598e+02
-1.374429427638449681e+02,7.410108174346038368e+01,1.360239045361462331e+02
-1.376756377440228789e+02,7.378597040411946750e+01,1.367894018135771717e+02
-1.378390685185713096e+02,7.347653363895157952e+01,1.375291706475661329e+02
-1.379686803775239810e+02,7.308003262528394828e+01,1.382294684364640318e+02
-1.381014732644707976e+02,7.261764313868150111e+01,1.389027661826698363e+02
-1.382455409985250299e+02,7.196137635133554511e+01,1.395380012241658960e+02
-1.384165827031679044e+02,7.113304849437651001e+01,1.401579054042248345e+02
-1.386056795473595855e+02,7.023034142956247194e+01,1.407784681750091522e+02
-1.387767377591770241e+02,6.923883354353229436e+01,1.414298191476750617e+02
-1.386211861521958610e+02,6.814444365508269641e+01,1.421287711605008610e+02
-1.381546024933865340e+02,6.711868482689024518e+01,1.427954170217875571e+02
-1.376912970546250961e+02,6.620937973646215369e+01,1.434768669011917552e+02
-1.373251994431971355e+02,6.557404804376255925e+01,1.440838178974046855e+02
-1.372931118689293442e+02,6.529167132545778429e+01,1.444916595792638248e+02
-1.376134095893062010e+02,6.511596266527142518e+01,1.447001001823472564e+02
-1.378449731007155208e+02,6.499668229692336752e+01,1.448656655105029358e+02
-1.392200456761758289e+02,6.473754804648174854e+01,1.451365438961902328e+02
-1.401836675660143214e+02,6.411984716921260485e+01,1.454926153883359916e+02
-1.402375700975727000e+02,6.330422126590421072e+01,1.458220732996560685e+02
-1.394941315021070238e+02,6.259016690738913979e+01,1.460225527824825917e+02
-1.383707281060841581e+02,6.190416410783448953e+01,1.460970028686201374e+02
-1.376668718975324737e+02,6.115079338368890660e+01,1.460807532554841544e+02
-1.373910350435679106e+02,6.029783285728904474e+01,1.461141863992714889e+02
-1.371793079183229622e+02,5.940293491579522112e+01,1.461884088613369386e+02
-1.367679211924416904e+02,5.857014228526448107e+01,1.463545926748109309e+02
-1.362457723450557410e+02,5.786641781388233596e+01,1.465764842874545764e+02
-1.359219484206005575e+02,5.739981497180285430e+01,1.469000228893499127e+02
-1.356434560691104139e+02,5.701973894253834629e+01,1.471748937645577939e+02
-1.355387624265086117e+02,5.669011686747587220e+01,1.473770269037155458e+02
-1.355758352548107268e+02,5.637856366614251868e+01,1.476158044369132654e+02
-1.356692027916893721e+02,5.610986090043652297e+01,1.478774908966838666e+02
-1.356465754341762135e+02,5.587225800449166968e+01,1.480648077426037048e+02
-1.356427625013474199e+02,5.564571746579341038e+01,1.481319771656862940e+02
-1.356923791402088284e+02,5.535221296737366714e+01,1.481817428529018912e+02
-1.356421522890492497e+02,5.503318826488754922e+01,1.481824812680112018e+02
-1.354670119047425487e+02,5.471894717673160358e+01,1.481461298737163759e+02
-1.354468369458797383e+02,5.432697500006234748e+01,1.481879090324823949e+02
-1.354151101920637927e+02,5.400938689343614385e+01,1.481978630506006596e+02
-1.353385667624221753e+02,5.374040156519446043e+01,1.481842856855904813e+02
-1.353597861189843741e+02,5.345331271663935269e+01,1.481472957352166588e+02
-1.354867929090617338e+02,5.317747380697682047e+01,1.481042149978479472e+02
-1.357520111373464715e+02,5.293303901136777512e+01,1.480134701042879328e+02
-1.358687645472609518e+02,5.265573713280855372e+01,1.479171028436531117e+02
-1.359277280946942881e+02,5.237561343865564822e+01,1.478593390790872775e+02
-1.360701103812139934e+02,5.210218214355695920e+01,1.478297271865903610e+02
-1.362052677990185146e+02,5.183293700035283535e+01,1.478042339907235316e+02
-1.363132071421927947e+02,5.158995615152110759e+01,1.477841200176103200e+02
-1.364973889006816137e+02,5.140335044169346901e+01,1.477641624436978987e+02
-1.367219385826228404e+02,5.127114719054409875e+01,1.477150041655294785e+02
-1.368762712037431584e+02,5.118002337037734151e+01,1.476407606999770508e+02
-1.370459629904852079e+02,5.114081982382094083e+01,1.475295724604512770e+02
-1.372399204635756291e+02,5.113827467046183983e+01,1.473877109061008639e+02
-1.373004142017568086e+02,5.111591024539772832e+01,1.472255852405457972e+02
-1.371660962509086232e+02,5.108052761853245016e+01,1.470638956190961721e+02
-1.369090921806511290e+02,5.103749771768049470e+01,1.469080206722260016e+02
-1.365779313600542935e+02,5.098890369564380620e+01,1.467714463883611700e+02
-1.362719219956551910e+02,5.092533827350417397e+01,1.466448236115347470e+02
-1.360260408041323217e+02,5.087935475716889755e+01,1.465179918504992429e+02
-1.357411952802247015e+02,5.086340343566714495e+01,1.463888981180395490e+02
-1.354880710592338744e+02,5.087414129149313169e+01,1.462082201346968588e+02
-1.352608058356230458e+02,5.087002242790977391e+01,1.460089373964707988e+02
-1.349999549339202360e+02,5.081171134061114003e+01,1.457399005845397539e+02
-1.347011490009503518e+02,5.074577910612772769e+01,1.454481858232271065e+02
-1.341413593164614895e+02,5.070356958474715015e+01,1.451081668812489056e+02
-1.334932970726074188e+02,5.068313324736741521e+01,1.447709324444064976e+02
-1.328566327055438876e+02,5.067425325454311036e+01,1.444527281790766153e+02
-1.322754193447489399e+02,5.067365195384016374e+01,1.441625225724925770e+02
-1.319397252619430674e+02,5.076234631671012920e+01,1.439766249121972237e+02
-1.316631919495506793e+02,5.095430233615046944e+01,1.437548216085077968e+02
-1.314520054016999779e+02,5.127183806503190056e+01,1.435183212076909740e+02
-1.314782281839243296e+02,5.166128762449410061e+01,1.433336648877881601e+02
-1.317167026405658419e+02,5.206964247930623912e+01,1.432458970995592722e+02
-1.319715114107335125e+02,5.249261221389747334e+01,1.432054619108351403e+02
-1.323043857160127175e+02,5.303154352404538230e+01,1.431188141732148438e+02
-1.327003245791877077e+02,5.367711758044456616e+01,1.430033546191254459e+02
-1.333222716355040518e+02,5.445332197636388116e+01,1.427860795455396783e+02
-1.339382472957964296e+02,5.523354637708621340e+01,1.425562859284949866e+02
-1.342700755616275785e+02,5.594730920820159525e+01,1.423339260268103601e+02
-1.345614446227699261e+02,5.669263678405404505e+01,1.419922694106351173e+02
-1.349782315701614266e+02,5.758608876555790346e+01,1.417913131374243108e+02
-1.353965831925645205e+02,5.865833294168872669e+01,1.416665921953676843e+02
-1.357736103002777668e+02,5.981963957991616354e+01,1.416144561027569466e+02
-1.361469764697001210e+02,6.100256454865364475e+01,1.416058945443354276e+02
-1.366712465975007547e+02,6.234540606834046628e+01,1.416368164634661184e+02
-1.370183782066751519e+02,6.383954716793149231e+01,1.416244206366164065e+02
-1.372071214505961336e+02,6.545085162147255176e+01,1.416165868803700505e+02
-1.372626594300910199e+02,6.716180007122223117e+01,1.415946642619609008e+02
-1.372510655819649514e+02,6.892456088668615166e+01,1.415885462961930727e+02
-1.370704311011423044e+02,7.072565138555606268e+01,1.415441538108517534e+02
-1.369145972329113476e+02,7.246159190493555968e+01,1.417425141149429919e+02
-1.367310529397798859e+02,7.407102943581746501e+01,1.420519926437484060e+02
-1.365583046134128722e+02,7.550108944750544993e+01,1.424783924665142365e+02
-1.367121541917794900e+02,7.660028454552818289e+01,1.430477913434160087e+02
-1.367231974490719608e+02,7.744433162134785675e+01,1.437159927981545877e+02
-1.365976272530604376e+02,7.803211465023218807e+01,1.443879714116803257e+02
-1.365712631824411289e+02,7.832280573021185432e+01,1.451714960831162671e+02
-1.364186566799850766e+02,7.834040560847560641e+01,1.460328324143690395e+02
-1.361714977526897883e+02,7.825938888407350191e+01,1.469087923605391666e+02
-1.359307763521037486e+02,7.819651825627336450e+01,1.477540046244452867e+02
-1.355833858971447796e+02,7.806814371367401861e+01,1.485574508005951486e+02
-1.351688723833732126e+02,7.789427248467262643e+01,1.493179062952217180e+02
-1.346362438482207438e+02,7.763210913607611019e+01,1.500517806203723410e+02
-1.339130293861970245e+02,7.734344138751377784e+01,1.507919163564323242e+02
-1.331446246198505889e+02,7.706997537224806649e+01,1.515181866577513858e+02
-1.323260957370879112e+02,7.685195511345344244e+01,1.521305514123660316e+02
-1.315067022621321655e+02,7.663889760211684177e+01,1.527975429216471923e+02
-1.307467054876806287e+02,7.643095851044813571e+01,1.533879850143204635e+02
-1.301265037947126189e+02,7.624060013811588021e+01,1.539382323710507023e+02
-1.297212204654207994e+02,7.608788313084923516e+01,1.544908248026067383e+02
-1.295046172744694388e+02,7.599991066495138625e+01,1.550735067231963740e+02
-1.294335607827573256e+02,7.596603953208854421e+01,1.556186707742043041e+02
-1.294562700781575586e+02,7.593918049486539701e+01,1.562101778818083062e+02
-1.295591418146593981e+02,7.589131205327160501e+01,1.568232497891510775e+02
-1.296490851095838650e+02,7.580728445072186616e+01,1.574699446816090926e+02
-1.296754514293469640e+02,7.570026435971959700e+01,1.581274312494429068e+02
-1.296223982644037562e+02,7.555134930603219345e+01,1.587843744806376378e+02
-1.297970074671444536e+02,7.533928153324190191e+01,1.560283868182976903e+02
-1.300214078359659311e+02,7.507485423699006333e+01,1.533326364696955011e+02
-1.302556350252157245e+02,7.477869831929790223e+01,1.506509403043625923e+02
-1.306368341610036623e+02,7.448721176581204872e+01,1.515380799360844151e+02
-1.310860690303038609e+02,7.422268846034410217e+01,1.488881713032089920e+02
-1.314499987741423013e+02,7.397050633763797123e+01,1.461997002192440505e+02
-1.317102378835016623e+02,7.370654460157817311e+01,1.435100561042912659e+02
-1.316852173216259416e+02,7.337911454211784701e+01,1.408051860171246403e+02
-1.314648082431543799e+02,7.293673341072457106e+01,1.381085023526562168e+02
-1.312373546319159345e+02,7.238098677623642629e+01,1.354031783710573791e+02
-1.310393909712935283e+02,7.175279595105263297e+01,1.360371091285882699e+02
-1.308686233671080004e+02,7.106698901969480175e+01,1.365756391954091669e+02
-1.307057955889869731e+02,7.026746839419740809e+01,1.370687034343091568e+02
-1.305069931571718200e+02,6.935343403753783775e+01,1.375681415745605989e+02
-1.303363852875361317e+02,6.843026191053817797e+01,1.380601040742874943e+02
-1.300205506743222656e+02,6.774484134858619200e+01,1.385471945484050877e+02
-1.295791089873610531e+02,6.717444899296859262e+01,1.390144272247720494e+02
-1.294351494811130578e+02,6.689243472729265250e+01,1.393743561304725063e+02
-1.295172270259247966e+02,6.664941225025543758e+01,1.397307836192006789e+02
-1.296504589021605796e+02,6.631714633247716506e+01,1.401835924486219085e+02
-1.305255173757564648e+02,6.595801503669852650e+01,1.404040032618044904e+02
-1.311016911275977179e+02,6.557093198540469814e+01,1.405312352794097990e+02
-1.307282607892277042e+02,6.510962969272597434e+01,1.405763942559472355e+02
-1.301630029807074322e+02,6.456367032507608883e+01,1.405963047771037395e+02
-1.296136660146663928e+02,6.397315845300393278e+01,1.406169113251265514e+02
-1.292988804790383313e+02,6.331782367246498211e+01,1.407824108031084336e+02
-1.291534419181274416e+02,6.270487293865532763e+01,1.409341522004817477e+02
-1.289821231429609156e+02,6.217740513910995048e+01,1.410842416234312395e+02
-1.287044865107163787e+02,6.166906910158214572e+01,1.412726288220738695e+02
-1.284239799746622737e+02,6.112120099124798145e+01,1.414952208555120023e+02
-1.282315316990704730e+02,6.055759254069317166e+01,1.414497477392761766e+02
-1.280228599666886851e+02,6.004263701122328456e+01,1.413944144208615228e+02
-1.278400552925281062e+02,5.956793534980142368e+01,1.413372820411647979e+02
-1.276253908225345128e+02,5.918478992737478706e+01,1.413185220854834654e+02
-1.275455272681492858e+02,5.878328634996874769e+01,1.412985590695503504e+02
-1.274805120010748709e+02,5.842939362712548501e+01,1.411858138745873816e+02
-1.274948636533134874e+02,5.809805843660861058e+01,1.412163126759514569e+02
-1.275488470760440123e+02,5.779462601086865448e+01,1.412512102370742184e+02
-1.275776758728481610e+02,5.754522242192170722e+01,1.412750275717474437e+02
-1.275563228204794939e+02,5.733810254764108549e+01,1.413177314400749651e+02
-1.274792102297054726e+02,5.718276054074043913e+01,1.412697787345532561e+02
-1.273595495568203120e+02,5.705534991894428742e+01,1.410261953176032819e+02
-1.272415417698435220e+02,5.691170979472143188e+01,1.407871593275698388e+02
-1.269945693173622772e+02,5.677708985229319438e+01,1.405214780528640404e+02
-1.266975213460806629e+02,5.660480520428410500e+01,1.402521065458522287e+02
-1.265718403793521958e+02,5.630611444515881914e+01,1.400344379669424484e+02
-1.265229108787200829e+02,5.605840649783256424e+01,1.398191712730002791e+02
-1.263583698490420204e+02,5.586271113010879930e+01,1.397170571334621059e+02
-1.262297626044209409e+02,5.567123944268068669e+01,1.396221787502581435e+02
-1.263142453220359869e+02,5.550160134015725077e+01,1.395291754755783415e+02
-1.265730015307955938e+02,5.532324783369074339e+01,1.394384025132976035e+02
-1.268016127313541546e+02,5.512845600688849146e+01,1.393453532959273105e+02
-1.269950769333611049e+02,5.490905725519147751e+01,1.392470397041137744e+02
-1.272248698730895455e+02,5.467001437801804542e+01,1.391357204217020467e+02
-1.274830229222736335e+02,5.443115085414833487e+01,1.390011413545979053e+02
-1.276665213658960596e+02,5.421913735782307953e+01,1.388419810529294693e+02
-1.277606141575574838e+02,5.404552909532802829e+01,1.386593267794189899e+02
-1.277265299474550062e+02,5.391164379958872388e+01,1.383518857261761070e+02
-1.276563972820021746e+02,5.380075977973648094e+01,1.380301569069672212e+02
-1.276100139403734914e+02,5.368606863050503364e+01,1.377032488183110388e+02
-1.275850699499537910e+02,5.357936059393274064e+01,1.373757194114184585e+02
-1.275237905085958658e+02,5.349729776414129390e+01,1.370523456809748097e+02
-1.274423644078072755e+02,5.340313843728133492e+01,1.366710097000427027e+02
-1.273305788440100201e+02,5.327010337879701751e+01,1.362523160937119826e+02
-1.272661739431382273e+02,5.310383241733676130e+01,1.357906781486464070e+02
-1.272160786642801753e+02,5.294713756435696439e+01,1.353295679297583263e+02
-1.270929980706999487e+02,5.283790669042056720e+01,1.349056536677247777e+02
-1.268488821837088238e+02,5.276336949195736992e+01,1.344998106327327321e+02
-1.265615188053070881e+02,5.273548473349097065e+01,1.342042456106281918e+02
-1.263940808939403837e+02,5.271971001354611275e+01,1.339077485252039992e+02
-1.258402605901535480e+02,5.275918539012753428e+01,1.336258891278269516e+02
-1.253732136216812876e+02,5.285995748674594807e+01,1.333517037388299400e+02
-1.249646656037129731e+02,5.299034142853425067e+01,1.329646763916643977e+02
-1.247163959823888604e+02,5.320756029813995269e+01,1.326116628332734990e+02
-1.246943196101685629e+02,5.355451887702016478e+01,1.323002058864018409e+02
-1.248690633568498924e+02,5.404242624895683633e+01,1.320458237674085353e+02
-1.251778780290987498e+02,5.457899560564175090e+01,1.318364264112757098e+02
-1.255495670219817015e+02,5.513867228256572162e+01,1.316865248524072172e+02
-1.258891269193774320e+02,5.573945968869022494e+01,1.315192095514186406e+02
-1.260633988988650600e+02,5.645677544650548185e+01,1.312802658326169762e+02
-1.262665479442834737e+02,5.714787803668777144e+01,1.310301696541743581e+02
-1.265505208613899981e+02,5.776335091964837432e+01,1.307966559915511482e+02
-1.268777384516415481e+02,5.833351089431565129e+01,1.306619026326092410e+02
-1.273593747599636572e+02,5.886970900687892794e+01,1.305805567543126813e+02
-1.278790423647430430e+02,5.943674434348590552e+01,1.305045994963350040e+02
-1.284705653809737669e+02,6.009875497617402118e+01,1.304207770809831572e+02
-1.291132576629986204e+02,6.081481719148297316e+01,1.303316015893558131e+02
-1.297754541421108740e+02,6.158181811241676940e+01,1.301350291153034675e+02
-1.303968715623382195e+02,6.246786930056397580e+01,1.299438279123004918e+02
-1.304347690021174060e+02,6.353700490922192756e+01,1.297287764580603096e+02
-1.297434666009895636e+02,6.478199477956994201e+01,1.294762344440563311e+02
-1.292365361482462447e+02,6.620530499595366791e+01,1.292005226481553564e+02
-1.290921793890570939e+02,6.771996271901549846e+01,1.288791204950590554e+02
-1.294743287200854809e+02,6.944266356141400820e+01,1.285211989025068533e+02
-1.300720435702004920e+02,7.129353701493086248e+01,1.281503817548545783e+02
-1.307557015125088924e+02,7.317218979959454828e+01,1.277719706071212755e+02
-1.309415594147452282e+02,7.494298099251891188e+01,1.275255206008905446e+02
-1.306599351749674156e+02,7.662008498005806700e+01,1.268061011742302782e+02
-1.307443161149009256e+02,7.813412362603880013e+01,1.261675320652620087e+02
-1.310111676175181685e+02,7.942140273330905131e+01,1.258255149848921945e+02
-1.311721095682578095e+02,8.057333570644939869e+01,1.255508929959848388e+02
-1.311755260779774801e+02,8.140342171656925530e+01,1.253807558587532753e+02
-1.310550368954383487e+02,8.189609531313583091e+01,1.253381946814624399e+02
-1.307246687914684458e+02,8.225734837798084698e+01,1.252325890726252169e+02
-1.303255746099970338e+02,8.236809818800576011e+01,1.251915907315826928e+02
-1.299433875589299987e+02,8.217676330509088700e+01,1.251855372589304665e+02
-1.296231093711449489e+02,8.193894104643648291e+01,1.251810235498745669e+02
-1.291856166823278045e+02,8.157457004103603992e+01,1.251430900640539079e+02
-1.285134895716264509e+02,8.118928454955113239e+01,1.252889155545655342e+02
-1.275351756053169225e+02,8.075221187799496647e+01,1.253678478026314167e+02
-1.264958853942792558e+02,8.028411291720824750e+01,1.253870613882980933e+02
-1.254666208027364576e+02,7.982572662516892592e+01,1.253765861342207302e+02
-1.245798751438957197e+02,7.942338785802409973e+01,1.253268962757400828e+02
-1.240440675993303330e+02,7.908706125549716148e+01,1.252163471476677614e+02
-1.237126439922878234e+02,7.876492507287140654e+01,1.248296099955116318e+02
-1.234942941580647471e+02,7.858355456345690015e+01,1.243545293692334894e+02
-1.232638853782829216e+02,7.846061545472267085e+01,1.238614639137099402e+02
-1.229126054474077421e+02,7.847954636488398705e+01,1.233638988258585272e+02
-1.225133339479315566e+02,7.867248306192635710e+01,1.229106306141484737e+02
-1.223419464526100882e+02,7.901800440992198560e+01,1.227225407924843807e+02
-1.225148307651041080e+02,7.947338102874553556e+01,1.226197720453416480e+02
-1.229426716451045110e+02,7.992411171218061838e+01,1.225858860736279325e+02
-1.235014848433663559e+02,8.029889423649366620e+01,1.226141836698992194e+02
-1.241647743791856158e+02,8.052869602986943676e+01,1.227360687537650961e+02
-1.247980457075190799e+02,8.068817569360285802e+01,1.229127359376203117e+02
-1.254269301604295208e+02,8.077760193651673148e+01,1.229694328341342811e+02
-1.258646923782816742e+02,8.081480440262959064e+01,1.230575155913429199e+02
-1.259375040884440580e+02,8.086580017488398653e+01,1.231349341773730117e+02
-1.260230905230819616e+02,8.090137568937566925e+01,1.231960035566809211e+02
-1.262698228699255623e+02,8.084972162035801091e+01,1.232197554339783778e+02
-1.266480577480581076e+02,8.068422842966036512e+01,1.233273372833870098e+02
-1.270040459038557543e+02,8.042299268903279597e+01,1.234200284396223850e+02
-1.271681873894196428e+02,8.007928540001401529e+01,1.234452827189091266e+02
-1.271746251293542969e+02,7.965782258015190109e+01,1.233884775638324669e+02
-1.271255255505823101e+02,7.913586211865178655e+01,1.232892349630248958e+02
-1.271033726726470121e+02,7.850298090569788201e+01,1.231607878562732310e+02
-1.271940526393698292e+02,7.779394549987908647e+01,1.230322049639287201e+02
-1.274117815192551291e+02,7.691456177605830646e+01,1.228669404087821704e+02
-1.275892296461513951e+02,7.603023567336455812e+01,1.226789532456448626e+02
-1.275270807634457526e+02,7.511326121158830915e+01,1.224762420382729715e+02
-1.273181352599192735e+02,7.406104145996843613e+01,1.223699870539613670e+02
-1.270562463408195413e+02,7.302474706307459940e+01,1.222525742004301605e+02
-1.267845161713628670e+02,7.207750420591150942e+01,1.221362363203173658e+02
-1.265493313988911126e+02,7.142109366279116500e+01,1.219283397200321275e+02
-1.264168859395180959e+02,7.094806596413994271e+01,1.216018880013442356e+02
-1.266964532337157152e+02,7.071298426817922689e+01,1.210036395236683688e+02
