Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ0, -0.978759765625, -0.1512451171875, -0.0836181640625, 0.1831054538488388, -0.6713866591453552, -0.30517578125, 0.0, 8.0, -4.0 
18, -0.9803466796875, -0.1533203125, -0.0819091796875, 0.0610351525247097, -0.7324218153953552, -0.2441406100988388, 0.0, 8.0, -4.0 
37, -0.9803466796875, -0.1551513671875, -0.0797119140625, 0.1831054538488388, -0.7324218153953552, -0.2441406100988388, 0.0, 8.0, -4.0 
58, -0.979736328125, -0.1568603515625, -0.0784912109375, 0.3662109076976776, -0.6103515625, -0.1220703050494194, 0.0, 10.0, 0.0 
73, -0.98095703125, -0.1561279296875, -0.07763671875, 0.4272460639476776, -0.6713866591453552, -0.1220703050494194, 0.0, 10.0, 0.0 
91, -0.981689453125, -0.1551513671875, -0.0780029296875, 0.30517578125, -0.6713866591453552, -0.1220703050494194, 0.0, 10.0, 0.0 
109, -0.98095703125, -0.1549072265625, -0.0791015625, 0.1831054538488388, -0.6103515625, -0.1220703050494194, 0.0, 10.0, 0.0 
130, -0.9810791015625, -0.1536865234375, -0.07861328125, 0.0610351525247097, -0.4882812201976776, -0.1220703050494194, 0.0, 10.0, 0.0 
143, -0.97998046875, -0.1539306640625, -0.0802001953125, 0.0, -0.4882812201976776, -0.1220703050494194, 0.0, 10.0, 2.0 
163, -0.97998046875, -0.1533203125, -0.0806884765625, 0.1831054538488388, -0.54931640625, -0.0610351525247097, 1.0, 10.0, 2.0 
180, -0.9801025390625, -0.1522216796875, -0.0802001953125, 0.30517578125, -0.54931640625, -0.0610351525247097, 1.0, 10.0, 2.0 
201, -0.980712890625, -0.15234375, -0.078125, 0.2441406100988388, -0.54931640625, -0.0610351525247097, 1.0, 10.0, 2.0 
215, -0.9794921875, -0.153076171875, -0.0792236328125, 0.2441406100988388, -0.4882812201976776, -0.1220703050494194, 1.0, 10.0, 2.0 
237, -0.9798583984375, -0.153564453125, -0.08056640625, 0.30517578125, -0.4882812201976776, -0.1220703050494194, 1.0, 10.0, 2.0 
254, -0.980712890625, -0.1524658203125, -0.080810546875, 0.1831054538488388, -0.4882812201976776, -0.1220703050494194, 0.0, 10.0, -2.0 
267, -0.98095703125, -0.153564453125, -0.080078125, 0.2441406100988388, -0.4882812201976776, -0.1220703050494194, 0.0, 10.0, -2.0 
292, -0.9794921875, -0.1546630859375, -0.080322265625, 0.3662109076976776, -0.4272460639476776, -0.0610351525247097, 0.0, 10.0, -2.0 
309, -0.97900390625, -0.1524658203125, -0.0810546875, 0.4272460639476776, -0.3662109076976776, -0.1831054538488388, 0.0, 10.0, -2.0 
327, -0.9776611328125, -0.1541748046875, -0.0797119140625, 0.54931640625, -0.4882812201976776, -0.1220703050494194, 0.0, 10.0, -2.0 
349, -0.9781494140625, -0.15576171875, -0.079345703125, 0.3662109076976776, -0.6103515625, -0.1220703050494194, 0.0, 9.0, -4.0 
363, -0.98193359375, -0.15380859375, -0.0814208984375, 0.2441406100988388, -0.6713866591453552, -0.1831054538488388, 0.0, 9.0, -4.0 
