Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ0, -0.981201171875, -0.0565185546875, 0.052734375, -0.30517578125, -0.3662109076976776, -0.1831054538488388, 6.0, 26.0, 13.0 
18, -0.981201171875, -0.0570068359375, 0.0526123046875, -0.3662109076976776, -0.4272460639476776, -0.1220703050494194, 6.0, 26.0, 13.0 
35, -0.981201171875, -0.0567626953125, 0.0533447265625, -0.3662109076976776, -0.4882812201976776, -0.1220703050494194, 7.0, 26.0, 18.0 
57, -0.981201171875, -0.0574951171875, 0.0540771484375, -0.1220703050494194, -0.4272460639476776, -0.1220703050494194, 7.0, 26.0, 18.0 
76, -0.9820556640625, -0.056884765625, 0.05517578125, 0.0610351525247097, -0.30517578125, -0.1220703050494194, 7.0, 26.0, 18.0 
95, -0.981689453125, -0.0555419921875, 0.053955078125, -0.1831054538488388, -0.3662109076976776, -0.0610351525247097, 7.0, 26.0, 18.0 
111, -0.9808349609375, -0.0555419921875, 0.053955078125, -0.3662109076976776, -0.3662109076976776, -0.1220703050494194, 7.0, 26.0, 18.0 
133, -0.9820556640625, -0.0556640625, 0.054931640625, -0.54931640625, -0.3662109076976776, -0.1831054538488388, 7.0, 28.0, 17.0 
154, -0.9822998046875, -0.0560302734375, 0.0543212890625, -0.4272460639476776, -0.2441406100988388, -0.2441406100988388, 7.0, 28.0, 17.0 
173, -0.9818115234375, -0.05615234375, 0.0555419921875, -0.0610351525247097, -0.3662109076976776, -0.1220703050494194, 7.0, 28.0, 17.0 
189, -0.9813232421875, -0.054443359375, 0.0555419921875, 0.0, -0.3662109076976776, -0.1220703050494194, 7.0, 28.0, 17.0 
207, -0.9813232421875, -0.0528564453125, 0.0538330078125, -0.2441406100988388, -0.2441406100988388, -0.1831054538488388, 7.0, 28.0, 17.0 
224, -0.9822998046875, -0.05224609375, 0.052978515625, -0.4882812201976776, -0.1220703050494194, -0.2441406100988388, 7.0, 28.0, 17.0 
245, -0.9803466796875, -0.0537109375, 0.0548095703125, -0.4882812201976776, -0.2441406100988388, -0.3662109076976776, 6.0, 27.0, 17.0 
260, -0.98046875, -0.054443359375, 0.0560302734375, -0.1831054538488388, -0.3662109076976776, -0.3662109076976776, 6.0, 27.0, 17.0 
278, -0.9815673828125, -0.0548095703125, 0.0557861328125, -0.0610351525247097, -0.3662109076976776, -0.30517578125, 6.0, 27.0, 17.0 
297, -0.9815673828125, -0.056640625, 0.052978515625, -0.1220703050494194, -0.4272460639476776, -0.2441406100988388, 6.0, 27.0, 17.0 
310, -0.9805908203125, -0.0574951171875, 0.053466796875, -0.1220703050494194, -0.30517578125, -0.2441406100988388, 6.0, 27.0, 17.0 
329, -0.9803466796875, -0.0570068359375, 0.054443359375, -0.1220703050494194, -0.2441406100988388, -0.2441406100988388, 7.0, 27.0, 19.0 
348, -0.981689453125, -0.05517578125, 0.0538330078125, -0.1831054538488388, -0.30517578125, -0.1831054538488388, 7.0, 27.0, 19.0 
366, -0.9815673828125, -0.0555419921875, 0.052978515625, -0.0610351525247097, -0.4272460639476776, -0.1831054538488388, 7.0, 27.0, 19.0 
383, -0.980712890625, -0.056396484375, 0.0538330078125, 0.0610351525247097, -0.4882812201976776, -0.1831054538488388, 7.0, 27.0, 19.0 
405, -0.982666015625, -0.05517578125, 0.05419921875, 0.1220703050494194, -0.6103515625, -0.1831054538488388, 7.0, 27.0, 19.0 
424, -0.9803466796875, -0.05517578125, 0.0528564453125, -0.1831054538488388, -0.6103515625, -0.2441406100988388, 7.0, 27.0, 19.0 
440, -0.9788818359375, -0.0570068359375, 0.055908203125, -0.4882812201976776, -1.0986328125, -0.6103515625, 6.0, 28.0, 16.0 
459, -0.9805908203125, -0.0594482421875, 0.053955078125, -0.7934569716453552, -1.220703125, -0.7324218153953552, 6.0, 28.0, 16.0 
479, -0.9874267578125, -0.062744140625, 0.0484619140625, -0.4272460639476776, 1.7700194120407104, 0.4272460639476776, 6.0, 28.0, 16.0 
497, -0.9776611328125, -0.0458984375, 0.0615234375, 0.9155272841453552, 2.50244140625, 0.54931640625, 6.0, 28.0, 16.0 
511, -0.9759521484375, -0.0294189453125, 0.0582275390625, 1.4038084745407104, 2.01416015625, 0.6103515625, 6.0, 28.0, 16.0 
532, -0.9766845703125, -0.01416015625, 0.0322265625, -2.25830078125, 0.6103515625, 0.7324218153953552, 6.0, 26.0, 15.0 
550, -0.9925537109375, -0.0330810546875, 0.0025634765625, -0.7934569716453552, -0.30517578125, -0.2441406100988388, 6.0, 26.0, 15.0 
564, -0.996337890625, -0.0413818359375, 0.00830078125, 1.220703125, -1.03759765625, -0.8544921278953552, 6.0, 26.0, 15.0 
583, -0.9969482421875, -0.045166015625, 0.0494384765625, 1.03759765625, -1.7700194120407104, -1.6479490995407104, 6.0, 26.0, 15.0 
601, -0.98974609375, -0.048095703125, 0.0777587890625, -0.8544921278953552, -1.220703125, -1.6479490995407104, 6.0, 26.0, 15.0 
618, -0.9853515625, -0.052978515625, 0.0791015625, -2.44140625, 0.8544921278953552, -0.8544921278953552, 6.0, 26.0, 15.0 
632, -0.9822998046875, -0.0506591796875, 0.072509765625, -1.4648436307907104, 2.197265625, 0.2441406100988388, 7.0, 25.0, 16.0 
647, -0.97412109375, -0.0447998046875, 0.0592041015625, -1.0986328125, 2.624511480331421, 0.6103515625, 7.0, 25.0, 16.0 
660, -0.9725341796875, -0.0416259765625, 0.0546875, -0.0610351525247097, 2.807616949081421, 1.03759765625, 7.0, 25.0, 16.0 
