Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
17076, -1.146728515625, -0.0780029296875, 0.1536865234375, -10.803221702575684, 35.64453125, 10.498045921325684, 22.0, 43.0, -14.0 
17093, -0.958251953125, 0.058837890625, -0.04736328125, 5.065917491912842, 36.07177734375, 24.841306686401367, 18.0, 45.0, -9.0 
17110, -0.876708984375, 0.07470703125, -0.0074462890625, 32.04345703125, 38.75732421875, 48.461910247802734, 18.0, 45.0, -9.0 
17131, -0.7738037109375, -0.0025634765625, 0.031982421875, 60.058589935302734, 44.372554779052734, 76.0498046875, 18.0, 45.0, -9.0 
17149, -0.792236328125, -0.033447265625, -0.08642578125, 99.79247283935547, 44.494625091552734, 110.10741424560547, 18.0, 45.0, -9.0 
17170, -0.8280029296875, -0.0511474609375, -0.154296875, 137.14599609375, 48.461910247802734, 141.05224609375, 18.0, 45.0, -9.0 
17185, -1.0230712890625, -0.11181640625, -0.0733642578125, 135.25390625, 49.499507904052734, 146.66748046875, 14.0, 47.0, -3.0 
17206, -1.1259765625, -0.053955078125, 0.0179443359375, 73.42529296875, 48.767086029052734, 138.73291015625, 14.0, 47.0, -3.0 
17223, -1.2310791015625, 0.1019287109375, 0.1361083984375, 7.446288585662842, 47.363277435302734, 123.90135955810547, 14.0, 47.0, -3.0 
17242, -1.1571044921875, 0.1524658203125, 0.04931640625, 27.770994186401367, 48.156734466552734, 108.58153533935547, 14.0, 47.0, -3.0 
17262, -1.171875, 0.3289794921875, 0.0594482421875, 53.894039154052734, 54.321285247802734, 76.72119140625, 14.0, 47.0, -3.0 
17280, -1.096435546875, 0.1273193359375, 0.0753173828125, 64.14794921875, 59.143062591552734, 61.584468841552734, 14.0, 47.0, -3.0 
17299, -1.0789794921875, -0.019775390625, 0.1512451171875, 91.12548065185547, 70.3125, 52.490230560302734, 5.0, 50.0, 2.0 
17317, -0.8917236328125, -0.129638671875, 0.1693115234375, 111.69432830810547, 76.5380859375, 55.725093841552734, 5.0, 50.0, 2.0 
17334, -0.7406005859375, -0.25390625, 0.1505126953125, 127.25829315185547, 79.77294921875, 75.8056640625, 5.0, 50.0, 2.0 
