Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
26912, -0.85546875, 0.141357421875, 0.0567626953125, -141.9677734375, 137.939453125, -15.014647483825684, 20.0, 6.0, -1.0 
26930, -0.8565673828125, -0.01123046875, -0.052978515625, -158.935546875, 109.37499237060547, -5.432128429412842, 20.0, 6.0, -1.0 
26951, -0.731689453125, 0.110595703125, 0.170654296875, -113.03710174560547, 80.32225799560547, -5.0048828125, 20.0, 6.0, -1.0 
26971, -0.716064453125, 0.180908203125, 0.1497802734375, -101.37938690185547, 70.4345703125, 0.4272460639476776, 20.0, 6.0, -1.0 
26993, -0.6246337890625, 0.16943359375, 0.0670166015625, -95.09276580810547, 48.522945404052734, 13.977049827575684, 23.0, 5.0, 5.0 
27014, -0.5445556640625, 0.129638671875, 0.0673828125, -86.97509002685547, 25.512693405151367, 21.362302780151367, 23.0, 5.0, 5.0 
27032, -0.505126953125, 0.1822509765625, 0.22802734375, -60.668941497802734, 3.601073980331421, 32.65380859375, 23.0, 5.0, 5.0 
27050, -0.4447021484375, 0.193359375, 0.222900390625, -32.04345703125, -17.27294921875, 50.659175872802734, 23.0, 5.0, 5.0 
27071, -0.414794921875, 0.18603515625, 0.24658203125, -16.2353515625, -38.63525390625, 67.0166015625, 23.0, 5.0, 5.0 
27089, -0.4949951171875, 0.2332763671875, 0.3907470703125, 6.408690929412842, -65.4296875, 85.14403533935547, 23.0, 8.0, 2.0 
27109, -0.6864013671875, 0.1968994140625, 0.48193359375, 22.094724655151367, -89.84374237060547, 96.19139862060547, 23.0, 8.0, 2.0 
27127, -0.94287109375, 0.2674560546875, 0.515869140625, 25.756834030151367, -96.49657440185547, 92.40721893310547, 23.0, 8.0, 2.0 
27148, -1.20654296875, 0.3028564453125, 0.52294921875, 3.479003667831421, -85.51024627685547, 64.5751953125, 23.0, 8.0, 2.0 
27165, -1.4090576171875, 0.188232421875, 0.5587158203125, -23.315427780151367, -52.856441497802734, 29.052732467651367, 23.0, 8.0, 2.0 
27182, -1.0474853515625, 0.2490234375, 0.386962890625, -58.837886810302734, -11.413573265075684, 6.958007335662842, 21.0, 10.0, 1.0 
27238, -1.0859375, -0.033447265625, 0.2506103515625, -43.090816497802734, -1.03759765625, 20.263669967651367, 21.0, 10.0, 1.0 
27340, -0.11083984375, 0.317138671875, 0.0067138671875, 12.451170921325684, 22.399900436401367, 30.395505905151367, 24.0, 10.0, 0.0 
27357, -0.2767333984375, 0.3397216796875, -0.4482421875, 111.81639862060547, -25.634763717651367, 72.32666015625, 24.0, 10.0, 0.0 
27379, -0.9722900390625, 0.09814453125, -0.199951171875, 75.01220703125, -80.62743377685547, 67.2607421875, 24.0, 10.0, 0.0 
27396, -1.4202880859375, -0.3905029296875, 0.3040771484375, 18.00537109375, -61.340328216552734, 43.640132904052734, 22.0, 13.0, 0.0 
27414, -1.0947265625, -0.4771728515625, 0.1246337890625, 98.44969940185547, -56.030269622802734, 66.162109375, 22.0, 13.0, 0.0 
27436, -0.6373291015625, 0.03662109375, -0.24365234375, 119.99510955810547, -43.151851654052734, 47.973628997802734, 22.0, 13.0, 0.0 
27453, -0.7718505859375, 0.0367431640625, -0.1826171875, 74.15771484375, -31.311033248901367, 21.057126998901367, 22.0, 13.0, 0.0 
27472, -1.0869140625, -0.2728271484375, 0.15087890625, -20.629880905151367, -45.410152435302734, 10.131834983825684, 22.0, 13.0, 0.0 
27487, -1.1146240234375, -0.294921875, 0.28466796875, -1.4648436307907104, -53.344722747802734, 30.029294967651367, 19.0, 12.0, 0.0 
27505, -1.0421142578125, -0.2379150390625, 0.2374267578125, 29.541013717651367, -61.523433685302734, 56.945796966552734, 19.0, 12.0, 0.0 
27528, -0.905517578125, -0.1851806640625, 0.1971435546875, 34.36279296875, -58.776851654052734, 55.847164154052734, 19.0, 12.0, 0.0 
27546, -0.895263671875, -0.178955078125, 0.1202392578125, 37.04833984375, -50.354000091552734, 47.424312591552734, 19.0, 12.0, 0.0 
27564, -0.908203125, -0.1654052734375, 0.0048828125, 31.433103561401367, -42.724605560302734, 34.66796875, 19.0, 12.0, 0.0 
27587, -0.97998046875, -0.1676025390625, -0.0252685546875, 23.132322311401367, -31.188962936401367, 22.155759811401367, 14.0, 12.0, -3.0 
27604, -0.95458984375, -0.114990234375, -0.035888671875, 20.202634811401367, -20.629880905151367, 13.427733421325684, 14.0, 12.0, -3.0 
27624, -0.9407958984375, -0.1953125, -0.048828125, 6.469726085662842, -26.489255905151367, 14.221190452575684, 14.0, 12.0, -3.0 
27639, -0.97314453125, -0.2877197265625, -0.0159912109375, -5.554198741912842, -32.958984375, 17.27294921875, 14.0, 12.0, -3.0 
27655, -0.99755859375, -0.2918701171875, 0.0238037109375, -22.338865280151367, -38.6962890625, 23.437498092651367, 14.0, 12.0, -3.0 
27676, -1.0211181640625, -0.2392578125, 0.0433349609375, -7.019042491912842, -33.63037109375, 26.306150436401367, 14.0, 12.0, -3.0 
27697, -0.9495849609375, -0.1484375, -0.048583984375, 14.831542015075684, -28.747556686401367, 25.939939498901367, 14.0, 15.0, -5.0 
27718, -0.91357421875, -0.0565185546875, -0.103759765625, 15.747069358825684, -25.756834030151367, 18.12744140625, 14.0, 15.0, -5.0 
27736, -0.9814453125, -0.0274658203125, -0.1112060546875, 10.925292015075684, -23.071287155151367, 8.48388671875, 14.0, 15.0, -5.0 
27754, -1.0032958984375, -0.0582275390625, -0.0814208984375, 17.51708984375, -25.146482467651367, 6.958007335662842, 14.0, 15.0, -5.0 
27828, -0.944091796875, -0.12939453125, -0.047119140625, 44.860836029052734, -23.193357467651367, 13.854979515075684, 12.0, 15.0, -4.0 
27892, -1.01806640625, -0.194580078125, -0.132568359375, 40.283199310302734, -30.212400436401367, 4.638671875, 11.0, 16.0, -5.0 
27910, -1.0106201171875, -0.1595458984375, -0.036376953125, 35.58349609375, -38.9404296875, 6.958007335662842, 11.0, 16.0, -5.0 
27930, -0.994384765625, -0.177001953125, 0.0009765625, 42.785640716552734, -34.3017578125, 3.295898199081421, 11.0, 16.0, -5.0 
27948, -0.99462890625, -0.2503662109375, -0.083740234375, 48.339839935302734, -19.95849609375, -3.662109136581421, 11.0, 16.0, -5.0 
28002, -1.0828857421875, -0.3167724609375, 0.0517578125, 53.955074310302734, -12.634276390075684, -16.7236328125, 11.0, 18.0, -11.0 
28298, -0.9405517578125, -0.1229248046875, -0.224609375, -0.3662109076976776, 112.54882049560547, -22.033689498901367, 11.0, 14.0, -7.0 
28316, -0.96337890625, -0.120849609375, -0.189453125, -52.734371185302734, 115.41747283935547, -16.2353515625, 11.0, 14.0, -7.0 
28336, -1.01611328125, -0.29443359375, -0.1414794921875, -201.53807067871094, 94.36034393310547, -10.314940452575684, 11.0, 14.0, -7.0 
28353, -1.0350341796875, -0.345458984375, 0.373046875, -215.88133239746094, 88.74510955810547, 9.3994140625, 11.0, 14.0, -7.0 
28371, -1.037841796875, -0.3184814453125, 0.406494140625, -33.50830078125, 78.4912109375, 40.161128997802734, 11.0, 14.0, -7.0 
28395, -0.9390869140625, 0.0179443359375, -0.19775390625, -34.5458984375, 70.25146484375, 27.770994186401367, 16.0, 13.0, -8.0 
28412, -1.0029296875, 0.0675048828125, -0.2633056640625, -134.765625, 91.24755096435547, 16.9677734375, 16.0, 13.0, -8.0 
28431, -1.0238037109375, 0.044677734375, 0.08154296875, -177.67332458496094, 101.98973846435547, 11.779784202575684, 16.0, 13.0, -8.0 
28447, -1.044921875, -0.0308837890625, 0.3104248046875, -165.58836364746094, 105.59081268310547, 8.7890625, 16.0, 13.0, -8.0 
28469, -1.0391845703125, -0.06494140625, 0.37109375, -134.58251953125, 115.90575408935547, 5.187987804412842, 16.0, 13.0, -8.0 
28491, -1.1256103515625, -0.1173095703125, 0.16162109375, -148.0712890625, 119.68993377685547, 9.09423828125, 21.0, 11.0, 1.0 
28547, -0.9688720703125, 0.1259765625, 0.157470703125, -170.04393005371094, 120.97167205810547, -17.7001953125, 21.0, 11.0, 1.0 
28777, -0.680419921875, 0.328369140625, 0.3787841796875, 117.00438690185547, -132.9345703125, 80.74950408935547, 30.0, 6.0, -1.0 
28814, -1.3828125, 0.076904296875, 0.38232421875, 56.579586029052734, -107.42186737060547, 47.058101654052734, 23.0, 13.0, -7.0 
28838, -1.305908203125, 0.2242431640625, 0.368408203125, 1.7089842557907104, -46.874996185302734, -21.240232467651367, 23.0, 13.0, -7.0 
28853, -1.2401123046875, 0.3187255859375, 0.3199462890625, -10.925292015075684, -22.583005905151367, -36.31591796875, 23.0, 13.0, -7.0 
28874, -1.961669921875, 0.1385498046875, 0.384033203125, -22.583005905151367, 8.7890625, -53.771968841552734, 23.0, 13.0, -7.0 
28891, -2.06640625, -0.4954833984375, 0.399169921875, 59.082027435302734, -4.150390625, -12.145995140075684, 23.0, 14.0, -3.0 
28910, -0.632080078125, -0.0308837890625, 0.239501953125, 64.697265625, 4.33349609375, 31.188962936401367, 23.0, 14.0, -3.0 
28928, -0.144287109375, 0.21435546875, 0.2913818359375, 46.813961029052734, 20.080564498901367, 30.883787155151367, 23.0, 14.0, -3.0 
28944, -0.5115966796875, 0.131591796875, 0.051025390625, 100.89110565185547, -17.76123046875, 34.72900390625, 23.0, 14.0, -3.0 
