Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
0, -0.97607421875, -0.0457763671875, -0.1448974609375, 0.1831054538488388, 0.0, 0.1831054538488388, 19.0, 35.0, -9.0 
20, -0.9744873046875, -0.046142578125, -0.145263671875, 1.03759765625, 0.0, 0.2441406100988388, 19.0, 35.0, -9.0 
38, -0.9725341796875, -0.0450439453125, -0.1485595703125, 1.03759765625, 0.0, 0.1220703050494194, 18.0, 34.0, -9.0 
55, -0.9730224609375, -0.0426025390625, -0.1484375, 1.3427733182907104, 0.0610351525247097, 0.0, 18.0, 34.0, -9.0 
78, -0.9736328125, -0.0465087890625, -0.146240234375, 1.4648436307907104, 0.0, 0.0, 18.0, 34.0, -9.0 
96, -0.975341796875, -0.0494384765625, -0.1468505859375, 1.4038084745407104, -0.1220703050494194, -0.1831054538488388, 18.0, 34.0, -9.0 
117, -0.9765625, -0.0460205078125, -0.1474609375, 2.197265625, -0.1220703050494194, -0.1220703050494194, 18.0, 34.0, -9.0 
132, -0.9727783203125, -0.050537109375, -0.15380859375, 1.8310545682907104, -0.1831054538488388, -0.1831054538488388, 18.0, 34.0, -9.0 
147, -0.973876953125, -0.047119140625, -0.154541015625, 0.6103515625, 0.1220703050494194, -0.3662109076976776, 18.0, 34.0, -10.0 
169, -0.974609375, -0.0467529296875, -0.1531982421875, 0.2441406100988388, 0.1831054538488388, -0.4272460639476776, 18.0, 34.0, -10.0 
187, -0.97265625, -0.0457763671875, -0.150146484375, -0.0610351525247097, 0.2441406100988388, -0.4882812201976776, 18.0, 34.0, -10.0 
206, -0.9735107421875, -0.0462646484375, -0.1484375, -0.30517578125, 0.3662109076976776, -0.54931640625, 18.0, 34.0, -10.0 
221, -0.9739990234375, -0.043701171875, -0.147216796875, -0.1831054538488388, 0.3662109076976776, -0.54931640625, 18.0, 34.0, -10.0 
239, -0.9732666015625, -0.04443359375, -0.1453857421875, -0.0610351525247097, 0.30517578125, -0.6103515625, 19.0, 35.0, -9.0 
257, -0.974365234375, -0.0408935546875, -0.1439208984375, 0.0610351525247097, 0.30517578125, -0.6103515625, 19.0, 35.0, -9.0 
275, -0.97509765625, -0.047607421875, -0.1468505859375, 0.9765624403953552, 0.0610351525247097, -0.3662109076976776, 19.0, 35.0, -9.0 
294, -0.9737548828125, -0.04736328125, -0.147705078125, 0.7934569716453552, 0.0, -0.4272460639476776, 19.0, 35.0, -9.0 
312, -0.97412109375, -0.041015625, -0.1475830078125, 0.54931640625, 0.0, -0.4882812201976776, 19.0, 35.0, -9.0 
333, -0.974609375, -0.043701171875, -0.148193359375, 0.4272460639476776, -0.1220703050494194, -0.4272460639476776, 19.0, 35.0, -9.0 
349, -0.97509765625, -0.0428466796875, -0.150634765625, 0.1831054538488388, -0.0610351525247097, -0.3662109076976776, 21.0, 34.0, -9.0 
367, -0.9739990234375, -0.0462646484375, -0.1529541015625, 0.2441406100988388, 0.1220703050494194, -0.3662109076976776, 21.0, 34.0, -9.0 
388, -0.972900390625, -0.044189453125, -0.152587890625, 0.1220703050494194, 0.2441406100988388, -0.4272460639476776, 21.0, 34.0, -9.0 
406, -0.974365234375, -0.04150390625, -0.1510009765625, -0.0610351525247097, 0.30517578125, -0.4272460639476776, 21.0, 34.0, -9.0 
424, -0.9744873046875, -0.04248046875, -0.149658203125, -0.4882812201976776, 0.4882812201976776, -0.4272460639476776, 21.0, 34.0, -9.0 
442, -0.972900390625, -0.0428466796875, -0.1470947265625, -1.15966796875, 0.54931640625, -0.4272460639476776, 18.0, 35.0, -13.0 
465, -0.9747314453125, -0.040283203125, -0.142578125, -1.220703125, 0.4882812201976776, -0.4882812201976776, 18.0, 35.0, -13.0 
482, -0.9739990234375, -0.040771484375, -0.1407470703125, -0.4882812201976776, 0.1831054538488388, -0.30517578125, 18.0, 35.0, -13.0 
500, -0.97412109375, -0.0399169921875, -0.141845703125, 0.2441406100988388, 0.0, -0.2441406100988388, 18.0, 35.0, -13.0 
520, -0.973388671875, -0.041748046875, -0.1451416015625, 0.3662109076976776, -0.1831054538488388, -0.1220703050494194, 18.0, 35.0, -13.0 
538, -0.974365234375, -0.0426025390625, -0.145751953125, 0.1831054538488388, -0.3662109076976776, -0.0610351525247097, 18.0, 34.0, -10.0 
558, -0.9766845703125, -0.03955078125, -0.147216796875, 0.1831054538488388, -0.3662109076976776, 0.0, 18.0, 34.0, -10.0 
576, -0.9786376953125, -0.0445556640625, -0.15283203125, -0.1220703050494194, -0.1220703050494194, 0.1220703050494194, 18.0, 34.0, -10.0 
597, -0.97216796875, -0.046630859375, -0.1527099609375, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, 18.0, 34.0, -10.0 
613, -0.973876953125, -0.047119140625, -0.15380859375, -0.1220703050494194, 0.1831054538488388, 0.0, 18.0, 34.0, -10.0 
